video_id,channel_id,channel_name,title,description,published_at,view_count,like_count,comment_count,has_transcript,transcript_word_count,title_clean,description_clean,pub_date,pub_date_norm,asx_return_T0,asx_return_T1,asx_return_T3,asx_close_T0
-gW0_fIhkps,UCwL7GQcddxOZFeC2v8qdWoA,Tracey Edwards,Top 3 Dividend ETFs in Australia for 2026 (Passive Income Picks),"All my socials and guides here https://beacons.ai/traceyedwards If you want dividend income without picking individual stocks, ...",2025-12-31 06:33:59+00:00,18094,539,59,False,0,Top 3 Dividend ETFs in Australia for 2026 (Passive Income Picks),"All my socials and guides here If you want dividend income without picking individual stocks, .",2025-12-31,2025-12-31,-0.0003211853498253925,,,8714.2998046875
uJciXYxDs0g,UCnyVuY5IqwgbGmwolhxd1vQ,Irene Zhu,Top 8 Monthly Dividend ETFs with High Growth (ASX Version),"Looking for reliable monthly income from your ASX portfolio? In this video I break down my Top 8 picks, from cash ETFs to bond ...",2025-12-12 21:58:01+00:00,7690,218,18,False,0,Top 8 Monthly Dividend ETFs with High Growth (ASX Version),"Looking for reliable monthly income from your ASX portfolio? In this video I break down my Top 8 picks, from cash ETFs to bond .",2025-12-12,2025-12-12,0.012255563860277041,-0.007163120288658176,-0.0015932496819519582,8697.2998046875
cWzmN1ZiBJQ,UC0D00xHLeJ5X7Cb3G7nfL6g,Raymond La,The BEST 2-Fund ETF Portfolio In 2026 For Australians (VAS &amp; VGS + others),"The 2-fund ETF portfolio of VAS & VGS remains a popular option for Australian investors, but there might be better ETF options to ...",2025-12-04 07:30:20+00:00,41025,786,125,False,0,The BEST 2-Fund ETF Portfolio In 2026 For Australians (VAS &amp; VGS + others),"The 2-fund ETF portfolio of VAS & VGS remains a popular option for Australian investors, but there might be better ETF options to .",2025-12-04,2025-12-04,0.002699203600301514,0.001879608513851494,-0.004464078458352949,8618.400390625
MfS_Cdze7Iw,UCUTBGhs_c0RzjHHP2-ndhyQ,ETFadviser (Australia),Learn About ETFs: Trading #asx #investing #etf #etfs #trading #sharemarket #etfinvestment,"ETFs are like shares, but there are some differences that you need to be aware of. This first lesson covers the timing of trades ...",2025-06-17 04:47:18+00:00,426,2,0,False,0,Learn About ETFs: Trading #asx #investing #etf #etfs #trading #sharemarket #etfinvestment,"ETFs are like shares, but there are some differences that you need to be aware of. This first lesson covers the timing of trades .",2025-06-17,2025-06-17,-0.0008306332896254043,-0.001182444078295597,-0.0021352458316763467,8541.2998046875
QbI_m4aDR-s,UCUTBGhs_c0RzjHHP2-ndhyQ,ETFadviser (Australia),Australians Are Wrong About Dividend ETFs: Here’s Why,"Get the most cutting edge ETF analysis in Australia here: https://etfadviser.com.au/ To get passive income, Australians have been ...",2025-10-22 12:42:27+00:00,5212,83,11,False,0,Australians Are Wrong About Dividend ETFs: Heres Why,"Get the most cutting edge ETF analysis in Australia here: To get passive income, Australians have been .",2025-10-22,2025-10-22,-0.0071140547706946,0.0003100558900885897,0.004058056256236897,9030.0
85pMggezZNo,UC-1mIBRgRAIFpZ2A6_kUrlA,Marcus Today,The Smartest ETF on the ASX,"Marcus takes a look at Global X's brand new ASX 300 ETF (A300) - a low-cost, accumulation-style index that tracks the ...",2025-08-13 00:51:03+00:00,3609,49,2,False,0,The Smartest ETF on the ASX,"Marcus takes a look at Global X's brand new ASX 300 ETF (A300) - a low-cost, accumulation-style index that tracks the .",2025-08-13,2025-08-13,-0.006046774670470101,0.005290548127824479,0.00231582084634252,8827.099609375
zbUH2AvaPc4,UCOYBaRNdosHLQvIZc1DNHDg,Invest With Queenie,The Most Simple ETF Portfolio (but super effective!),Don't forget to use my code QUEENIE for a $20 credit with Pearler (not an affiliate link): https://bit.ly/4gaghgI Try our budgeting ...,2024-06-19 07:30:13+00:00,65856,1321,126,False,0,The Most Simple ETF Portfolio (but super effective!),Don't forget to use my code QUEENIE for a $20 credit with Pearler (not an affiliate link): Try our budgeting .,2024-06-19,2024-06-19,-0.00107994269015399,-3.864923500285222e-05,-0.007991252525333503,7769.7001953125
QgpDPzZV6fw,UCUTBGhs_c0RzjHHP2-ndhyQ,ETFadviser (Australia),ETF Pros &amp; Cons #asx #investing #etf #etfs #trading #sharemarket #etfinvestment,Here are some pros and cons of investing in ETFs on the ASX. If you found these insights useful and want to keep track of ...,2025-06-29 21:39:03+00:00,507,6,0,False,0,ETF Pros &amp; Cons #asx #investing #etf #etfs #trading #sharemarket #etfinvestment,Here are some pros and cons of investing in ETFs on the ASX. If you found these insights useful and want to keep track of .,2025-06-29,2025-06-29,,0.0033003228407137986,0.006626849998959461,
NFWelSfW_60,UCofdO06-8XFDkztEbET-F-w,Davie Mach,How Investors Use Property to Minimise Tax in Australia,"Looking for stress-free, fixed-fee accounting services? Book a FREE consultation with us: ...",2024-08-16 01:49:53+00:00,141609,2438,198,False,0,How Investors Use Property to Minimise Tax in Australia,"Looking for stress-free, fixed-fee accounting services? Book a FREE consultation with us: .",2024-08-16,2024-08-16,0.013425732331860729,0.0011666902401883394,0.001600435672120204,7971.10009765625
wiUDUvVYdRY,UC0D00xHLeJ5X7Cb3G7nfL6g,Raymond La,Should You Invest In REAL ESTATE or ETFs? (let’s compare the numbers),Should you invest in the stock market or an investment property? We'll discuss the pros and cons and walkthrough an example.,2024-11-20 09:41:20+00:00,25877,496,120,False,0,Should You Invest In REAL ESTATE or ETFs? (lets compare the numbers),Should you invest in the stock market or an investment property? We'll discuss the pros and cons and walkthrough an example.,2024-11-20,2024-11-20,-0.005696225855326031,-0.00039631105832171887,0.002835402945184473,8326.2998046875
0Jvt_jKFf9E,UCo_nWik261ZKSnjgoaIjz0w,Personal Finance with Ravi Sharma,Using Equity to Buy an Investment Property in 2026 (Full Step-By-Step Strategy),Download My FREE Property Masterclass https://bit.ly/4rBA4vK Book Your FREE Call https://bit.ly/48miPa9 Mortgage ...,2025-12-07 08:30:01+00:00,17103,225,43,False,0,Using Equity to Buy an Investment Property in 2026 (Full Step-By-Step Strategy),Download My FREE Property Masterclass Book Your FREE Call Mortgage .,2025-12-07,2025-12-07,,-0.0011812034386546877,-0.0007570551374084245,
mk-t59mG7ug,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,Shares vs. property,,2024-09-21 08:44:45+00:00,3864,40,4,False,0,Shares vs. property,nan,2024-09-21,2024-09-21,,-0.006894463445550891,-0.0019160031510991882,
0XXVTXtQiB8,UCOYBaRNdosHLQvIZc1DNHDg,Invest With Queenie,Real Estate vs Stocks: Which One Made Me More Money After 5 Years?,Real Estate vs ETFs: Which Builds Wealth Faster in Australia? Are you torn between investing in real estate or ETFs to grow ...,2025-01-31 06:39:25+00:00,31784,759,177,False,0,Real Estate vs Stocks: Which One Made Me More Money After 5 Years?,Real Estate vs ETFs: Which Builds Wealth Faster in Australia? Are you torn between investing in real estate or ETFs to grow .,2025-01-31,2025-01-31,-0.002081824247752939,-0.01792007050414468,0.005123046408526344,8532.2998046875
G49ONQieoMM,UCo_nWik261ZKSnjgoaIjz0w,Personal Finance with Ravi Sharma,What You Need To Know About Buying Your Second Investment Property! #realestateinvestment,PRE-ORDER MY BOOK https://bit.ly/49tURIN HOW CAN I HELP? Book Your FREE Call https://bit.ly/4gkUiU0 Mortgage ...,2025-04-06 09:00:29+00:00,6550,51,2,False,0,What You Need To Know About Buying Your Second Investment Property! #realestateinvestment,PRE-ORDER MY BOOK HOW CAN I HELP? Book Your FREE Call Mortgage .,2025-04-06,2025-04-06,,-0.04231983205946843,-0.01797603195739017,
t0ScdO2Uew0,UCOYBaRNdosHLQvIZc1DNHDg,Invest With Queenie,Property vs Stocks: after 5 years! 📈🏡,,2025-02-26 09:51:59+00:00,51642,1074,113,False,0,Property vs Stocks: after 5 years!,nan,2025-02-26,2025-02-26,-0.0013572867802942312,0.0033370950705915448,0.008969249405884838,8240.7001953125
BgVpmrR1sH4,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,The &quot;5 Year Future&quot; of Australian Property (This Might Be The Greatest Opportunity),How can Australian house prices keep rising if no one can afford them? In this episode we explore Whether Australians are ...,2025-10-11 06:00:17+00:00,38853,624,178,False,0,The &quot;5 Year Future&quot; of Australian Property (This Might Be The Greatest Opportunity),How can Australian house prices keep rising if no one can afford them? In this episode we explore Whether Australians are .,2025-10-11,2025-10-11,,-0.008427938520264133,0.010281591566145387,
n48rG5trAC4,UCh1WiG3SW9NTfuSM6HpAptw,Rentvest Buyers Agency,Listings decrease | Prices increase | Supply &amp; Demand | Australian Property Investing #investing,Website: www.rentvestbuyersagency.com.au Instagram: @rentvest_ Tiktok: @rentvest_ Facebook: Rentvest Buyers Agency ...,2024-10-26 00:51:26+00:00,423,1,0,False,0,Listings decrease | Prices increase | Supply &amp; Demand | Australian Property Investing #investing,Website: Instagram: @rentvest_ Tiktok: @rentvest_ Facebook: Rentvest Buyers Agency .,2024-10-26,2024-10-26,,0.001242214455094759,-0.008340238003660683,
97UCX1Ro1J8,UC7eBNeDW1GQf2NJQ6G6gAxw,The Ramsey Show Highlights,Is My Money Better In Real Estate Than The Stock Market?,Start eliminating debt for free with EveryDollar - https://ter.li/3w6nto Have a question for the show? Call 888-825-5225 ...,2024-04-20 19:00:08+00:00,2006795,34880,631,False,0,Is My Money Better In Real Estate Than The Stock Market?,Start eliminating debt for free with EveryDollar - Have a question for the show? Call 888-825-5225 .,2024-04-20,2024-04-20,,0.010822934565677844,-6.507451031434464e-05,
JdHl32x6uCk,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,Invest in Brisbane NOW!,,2025-04-04 08:01:55+00:00,18391,115,12,False,0,Invest in Brisbane NOW!,nan,2025-04-04,2025-04-04,-0.02441573925929752,-0.04231983205946843,-0.01797603195739017,7667.7998046875
FOL4CnL4pIU,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,🎙️ FASTEST Way To Retirement: Stocks vs Property | Podcast Episode 172 👇 #propertyinvestment,Podcast Episode https://consultingbypk.com.au/podcast/ LEARN MORE I Help People Achieve PASSIVE INCOME ...,2024-10-31 05:53:22+00:00,914,9,1,False,0,FASTEST Way To Retirement: Stocks vs Property | Podcast Episode 172 #propertyinvestment,Podcast Episode LEARN MORE I Help People Achieve PASSIVE INCOME .,2024-10-31,2024-10-31,-0.0024937536779717773,-0.0050490435431985725,-0.004017378999146004,8160.0
72Rpyqf5NNA,UCh1WiG3SW9NTfuSM6HpAptw,Rentvest Buyers Agency,Property is nothing like shares | Asset selection | Pros and Cons,Website: www.rentvestbuyersagency.com.au Instagram: @rentvest_ Tiktok: @rentvest_ Facebook: Rentvest Buyers Agency ...,2024-10-25 23:31:12+00:00,6,0,0,False,0,Property is nothing like shares | Asset selection | Pros and Cons,Website: Instagram: @rentvest_ Tiktok: @rentvest_ Facebook: Rentvest Buyers Agency .,2024-10-25,2024-10-25,0.0006092880005608148,0.001242214455094759,-0.008340238003660683,8211.2998046875
6avEbqjikkk,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,Is it the right time to buy in Melbourne,,2024-10-26 08:28:35+00:00,2252,23,10,False,0,Is it the right time to buy in Melbourne,nan,2024-10-26,2024-10-26,,0.001242214455094759,-0.008340238003660683,
XQV4lw1cjMw,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,My Thoughts On Sydney Growth In 2024,,2024-02-26 09:21:40+00:00,1146,16,1,False,0,My Thoughts On Sydney Growth In 2024,nan,2024-02-26,2024-02-26,0.0012035829862515612,0.0013328710501812058,0.004999777225342061,7652.7998046875
IhJhAhAddYk,UCcnw6T6HoHau4zwXq5PQbUQ,Australian Property Mastery with PK Gupta,Bad News For Melbourne Growth In 2024,,2024-02-25 09:01:38+00:00,4565,37,4,False,0,Bad News For Melbourne Growth In 2024,nan,2024-02-25,2024-02-25,,0.0012035829862515612,-0.00033930544907345705,
aOUQ6alha8E,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,Property vs Stocks - Which Is The Better Investment? | Equity Mates Live!,"We're excited to bring you the recording of our latest live show: Equity Mates, Live in Brisbane. We split the night into 3 segments: ...",2024-11-12 07:00:01+00:00,4581,113,0,False,0,Property vs Stocks - Which Is The Better Investment? | Equity Mates Live!,"We're excited to bring you the recording of our latest live show: Equity Mates, Live in Brisbane. We split the night into 3 segments: .",2024-11-12,2024-11-12,-0.001282401307375891,-0.0075341854853725465,0.007441657990333139,8255.599609375
ImLXsZjawJQ,UC5f8fQrkPzswdEwp55__peQ,Equity Mates,The Best Performing Super Funds for the Financial Year 2024 Revealed,"Bryce and Alec dive into the performance of growth super funds, comparing their returns to the ASX 200 and the S&P 500.",2024-07-26 03:00:19+00:00,5058,48,0,False,0,The Best Performing Super Funds for the Financial Year 2024 Revealed,"Bryce and Alec dive into the performance of growth super funds, comparing their returns to the ASX 200 and the S&P 500.",2024-07-26,2024-07-26,0.0076450933549352396,0.00862235929112698,0.017489765875248864,7921.2998046875
ZA45h1SACc0,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200: Rally or Reversal? History Suggests What Comes Next | Stock Market Technical Analysis,"The ASX 200 continues to hold its bullish structure — but for how long? In this week's Strategy Session, I explore whether history ...",2025-10-10 22:00:44+00:00,3897,250,33,False,0,ASX 200: Rally or Reversal? History Suggests What Comes Next | Stock Market Technical Analysis,"The ASX 200 continues to hold its bullish structure but for how long? In this week's Strategy Session, I explore whether history .",2025-10-10,2025-10-10,-0.001282079895918109,-0.008427938520264133,0.010281591566145387,8958.2998046875
l5nO5U6qvJc,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200 Drops Below 50-Day Moving Average | Stock Market Technical Analysis &amp; Key Insights,In-depth Analysis of: • ASX 200 index trends: Is the market losing momentum? • S&P 500 outlook: Surprising indicators you should ...,2024-12-13 22:00:26+00:00,3261,289,32,False,0,ASX 200 Drops Below 50-Day Moving Average | Stock Market Technical Analysis &amp; Key Insights,In-depth Analysis of: ASX 200 index trends: Is the market losing momentum? S&P 500 outlook: Surprising indicators you should .,2024-12-13,2024-12-13,-0.004117475420056249,-0.0056051108968177,-0.0005532366339908723,8296.0
Z-HMh6lW9Kg,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200 Hits a Record High (But THIS Has Many Investors Worrying) | Stock Market Technical Analysis,ASX Stock Market Technical Analysis | Market Trends & Predictions In-depth analysis of: • ASX 200 index trends • S&P 500 ...,2024-11-22 22:00:26+00:00,2339,208,24,False,0,ASX 200 Hits a Record High (But THIS Has Many Investors Worrying) | Stock Market Technical Analysis,ASX Stock Market Technical Analysis | Market Trends & Predictions In-depth analysis of: ASX 200 index trends S&P 500 .,2024-11-22,2024-11-22,0.00850652465306978,0.002835402945184473,0.005658277206167295,8393.7998046875
Zvu2XcBfUqE,UCHOHJ0Ol9Ehw793QnychJoQ,Ricardo Goncalves,Happy end of financial year! This is how the Australian sharemarket performed in 2023/24,,2024-06-28 08:56:22+00:00,66,0,0,False,0,Happy end of financial year! This is how the Australian sharemarket performed in 2023/24,nan,2024-06-28,2024-06-28,0.0010180811181410565,-0.0021628329176054395,0.00281149833926686,7767.5
j_SeyDV_0jU,UCHsPU4fSxmlPuL6_TdwM1YQ,Hứa Cường | Elliott Wave,ASX: CBA Accurate Forecast!  #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge™ Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading ...,2024-04-20 10:00:35+00:00,100,2,0,False,0,ASX: CBA Accurate Forecast! #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading .,2024-04-20,2024-04-20,,0.010822934565677844,-6.507451031434464e-05,
0B9-mex5x44,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 benchmark hits new record high,"CommSec's market analyst Laura Besarati discusses the ASX 200 benchmark hitting a new record high. “Today, we did touch ...",2024-09-17 06:59:52+00:00,818,10,6,False,0,ASX 200 benchmark hits new record high,"CommSec's market analyst Laura Besarati discusses the ASX 200 benchmark hitting a new record high. Today, we did touch .",2024-09-17,2024-09-17,0.0023763549615143376,0.0001474278429776099,0.0021484756730505428,8140.89990234375
Si6Nc0fONjM,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 ends the day up by 0.85 per cent on Friday,"The ASX 200 ended the day up by 0.85 per cent on Friday. Top stocks included A2 Milk, bookie Pointsbet, Kiwi building company ...",2024-11-22 06:36:32+00:00,562,8,0,False,0,ASX 200 ends the day up by 0.85 per cent on Friday,"The ASX 200 ended the day up by 0.85 per cent on Friday. Top stocks included A2 Milk, bookie Pointsbet, Kiwi building company .",2024-11-22,2024-11-22,0.00850652465306978,0.002835402945184473,0.005658277206167295,8393.7998046875
WoPFRYpK1b4,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 to kick off into ‘negative territory’ on Thursday,CommSec's Tom Piotrowski says the ASX 200 is expected to kick off in “negative territory” on Thursday. “We're going to kick off in ...,2024-06-19 21:38:08+00:00,1796,129,5,False,0,ASX 200 to kick off into negative territory on Thursday,CommSec's Tom Piotrowski says the ASX 200 is expected to kick off in negative territory on Thursday. We're going to kick off in .,2024-06-19,2024-06-19,-0.00107994269015399,-3.864923500285222e-05,-0.007991252525333503,7769.7001953125
1PIWB_GpEVU,UCfmaldKMEUc5qXeIQ7zEBeA,Australian Investment Education,📊💸🧐The Truth About The ASX 200,"Watch the full episode of ""Stock Market Basics for Beginners – Is It Too Late to Start Investing?",2025-10-29 06:00:02+00:00,1201,17,1,False,0,The Truth About The ASX 200,"Watch the full episode of ""Stock Market Basics for Beginners Is It Too Late to Start Investing?",2025-10-29,2025-10-29,-0.009575567787794781,-0.004559632813733394,0.0014523259094545438,8926.2001953125
cClEKPyN6Q4,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,Should You Trust ASX 200 Rally? (Big Clue From Key Sector) | Stock Market Technical Analysis,Get the full Strategy Session: https://www.motiontrader.com.au/strategysession Get a Free 2 Week Trial of Motion Trader: ...,2024-06-07 22:55:00+00:00,1554,169,17,False,0,Should You Trust ASX 200 Rally? (Big Clue From Key Sector) | Stock Market Technical Analysis,Get the full Strategy Session: Get a Free 2 Week Trial of Motion Trader: .,2024-06-07,2024-06-07,0.004883811432965457,-0.013307900465171718,0.004432660917957465,7860.0
O3-gQQj9Eug,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 surges to ‘record high’ on Friday,Sky News Business Reporter Ed Boyd says the ASX 200 surged to a “record high” on Friday and is closing in on 8000 points.,2024-07-12 07:28:00+00:00,316,4,0,False,0,ASX 200 surges to record high on Friday,Sky News Business Reporter Ed Boyd says the ASX 200 surged to a record high on Friday and is closing in on 8000 points.,2024-07-12,2024-07-12,0.008834377683091477,0.0073248017287168565,0.007325653380551023,7959.2998046875
WV-CEHtcbmE,UC-1mIBRgRAIFpZ2A6_kUrlA,Marcus Today,Resource Stocks Surge – Can China’s Economy Keep Up? #resources #asx200,"Australia's resources sector has experienced a massive rally, while the banks hit 52-week highs. Marcus Padley dives into why ...",2024-10-07 22:49:46+00:00,563,6,0,False,0,Resource Stocks Surge Can Chinas Economy Keep Up? #resources #asx200,"Australia's resources sector has experienced a massive rally, while the banks hit 52-week highs. Marcus Padley dives into why .",2024-10-07,2024-10-07,0.00679759394171775,-0.003473381788146823,0.004348156689654159,8205.400390625
Z-R4H1fBTuw,UCHsPU4fSxmlPuL6_TdwM1YQ,Hứa Cường | Elliott Wave,ASX: NAB Accurate Forecast! #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge™ Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading ...,2024-04-20 09:30:09+00:00,91,1,0,False,0,ASX: NAB Accurate Forecast! #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading .,2024-04-20,2024-04-20,,0.010822934565677844,-6.507451031434464e-05,
aPXnPw7p9g4,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 ends the day up by 0.61 per cent on Thursday,The ASX 200 ended the day up by 0.61 per cent on Thursday. Sky News Business Reporter Edward Boyd says the local market ...,2024-09-19 07:20:05+00:00,349,7,0,False,0,ASX 200 ends the day up by 0.61 per cent on Thursday,The ASX 200 ended the day up by 0.61 per cent on Thursday. Sky News Business Reporter Edward Boyd says the local market .,2024-09-19,2024-09-19,0.006116334126355927,0.0021484756730505428,-0.0013369356271155652,8191.89990234375
6SSYACDlYws,UCxjo69LTfkdG7cdLbY12L0g,Centaur Financial Services,Market Movements and Economic Review | November 2024,Stay up to date with what's happened in the Australian economy and markets over the past month. Welcome news on the inflation ...,2024-11-18 01:19:47+00:00,19,0,0,False,0,Market Movements and Economic Review | November 2024,Stay up to date with what's happened in the Australian economy and markets over the past month. Welcome news on the inflation .,2024-11-18,2024-11-18,0.0018104571581125661,0.008891328275332233,-0.00039631105832171887,8300.2001953125
0s8NwSuv0-M,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 ends the day down by 0.33 per cent on Friday,"The ASX 200 ended the day down on Friday by 0.33 per cent. “ASX 200 opened lower this morning,” Sky News Business ...",2024-04-12 07:33:52+00:00,291,4,0,False,0,ASX 200 ends the day down by 0.33 per cent on Friday,"The ASX 200 ended the day down on Friday by 0.33 per cent. ASX 200 opened lower this morning, Sky News Business .",2024-04-12,2024-04-12,-0.0032635404527100453,-0.004571088867612705,-0.0009063911124794766,7788.10009765625
yJtSbVG-5aw,UCHsPU4fSxmlPuL6_TdwM1YQ,Hứa Cường | Elliott Wave,ASX: ANZ Accurate Forecast!  #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge™ Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading ...,2024-04-19 10:00:51+00:00,169,2,0,False,0,ASX: ANZ Accurate Forecast! #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading .,2024-04-19,2024-04-19,-0.009787923739927207,0.010822934565677844,-6.507451031434464e-05,7567.2998046875
LeRPEx6WC1Y,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 ends the day up by 0.34 per cent on Tuesday,"The ASX 200 ended the day up by 0.34 per cent on Tuesday. The market's top performers were Zip, Tabcorp and Westgold ...",2024-10-29 05:42:51+00:00,445,4,0,False,0,ASX 200 ends the day up by 0.34 per cent on Tuesday,"The ASX 200 ended the day up by 0.34 per cent on Tuesday. The market's top performers were Zip, Tabcorp and Westgold .",2024-10-29,2024-10-29,0.003369238619777448,-0.008340238003660683,-0.0050490435431985725,8249.2001953125
5869cikHr1U,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,Critical Question ASX 200 Investors Must Consider Now (Be Ready!) | Stock Market Technical Analysis,ASX Stock Market Technical Analysis | Market Trends & Predictions In-depth analysis of: • ASX 200 index trends • S&P 500 ...,2024-11-15 22:00:02+00:00,3314,251,22,False,0,Critical Question ASX 200 Investors Must Consider Now (Be Ready!) | Stock Market Technical Analysis,ASX Stock Market Technical Analysis | Market Trends & Predictions In-depth analysis of: ASX 200 index trends S&P 500 .,2024-11-15,2024-11-15,0.007441657990333139,0.0018104571581125661,-0.005696225855326031,8285.2001953125
vxPyGMuFcrI,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,ASX 200 ends the day down by 0.39 per cent on Monday,The ASX 200 ended the day down on Monday by 0.39 per cent. Sky News Business Editor Ross Greenwood says the market ...,2024-02-12 05:53:10+00:00,416,3,1,False,0,ASX 200 ends the day down by 0.39 per cent on Monday,The ASX 200 ended the day down on Monday by 0.39 per cent. Sky News Business Editor Ross Greenwood says the market .,2024-02-12,2024-02-12,-0.003911142620820041,-0.0014839071862287057,0.007684459967821855,7614.89990234375
xuvNCjFJBoo,UCHsPU4fSxmlPuL6_TdwM1YQ,Hứa Cường | Elliott Wave,ASX: WES Accurate Forecast! #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge™ Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading ...,2024-04-19 09:30:30+00:00,98,3,0,False,0,ASX: WES Accurate Forecast! #asxstocks #asx200 #asx #stockmarket #elliottwaveforecast #elliottwave,TradingLounge Australian Financial Services Licence - AFSL 317817 Trading Levels Pty Ltd. One of Australia's leading .,2024-04-19,2024-04-19,-0.009787923739927207,0.010822934565677844,-6.507451031434464e-05,7567.2998046875
8ibFCSUVVBo,UCxjo69LTfkdG7cdLbY12L0g,Centaur Financial Services,Market Movements and Economic Review | May 2024,Stay up to date with what's happened in markets and the Australian economy over the past month. As eyes turn to the 2024-25 ...,2024-05-01 03:12:32+00:00,16,0,0,False,0,Market Movements and Economic Review | May 2024,Stay up to date with what's happened in markets and the Australian economy over the past month. As eyes turn to the 2024-25 .,2024-05-01,2024-05-01,-0.012291096686133707,0.0022589595472664037,0.006999593963002981,7569.89990234375
8dZEqYVdwdY,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,Don&#39;t Overlook This Key ASX 200 Feature (And What It Means) | Stock Market Technical Analysis,Get the full Strategy Session: https://www.motiontrader.com.au/strategysession Get a Free 2 Week Trial of Motion Trader: ...,2024-09-13 22:55:00+00:00,1536,157,27,False,0,Don&#39;t Overlook This Key ASX 200 Feature (And What It Means) | Stock Market Technical Analysis,Get the full Strategy Session: Get a Free 2 Week Trial of Motion Trader: .,2024-09-13,2024-09-13,0.0029966079034604576,0.0026790695655660723,0.0001474278429776099,8099.89990234375
oPJCyS8PiRs,UCfoIMmCb1-GA-08D-emvXXg,Bg Trading,Zip&#39;s Breakthrough Targeting $4   What&#39;s Next  #stockanalysis  #asx  #trading,DO YOU WANT TO TRADE WITH US AND HAVE ACCESS TO ALL OUR ENTRIES AND STOCK ANALYSIS? CHRISTMAS ...,2024-12-06 21:00:40+00:00,79,0,0,False,0,Zip&#39;s Breakthrough Targeting $4 What&#39;s Next #stockanalysis #asx #trading,DO YOU WANT TO TRADE WITH US AND HAVE ACCESS TO ALL OUR ENTRIES AND STOCK ANALYSIS? CHRISTMAS .,2024-12-06,2024-12-06,-0.006371756305211029,0.0002493331208783811,-0.00469443472238773,8420.900390625
XxoFEF13tno,UCO0akufu9MOzyz3nvGIXAAw,Sky News Australia,Banking sector’s strong 2024 performance impacted ASX 200 results,"Last year, the ASX 200 climbed around 7.5 per cent due to a strong performance from the banking sector. This year, interest rates ...",2025-01-13 07:23:54+00:00,654,6,1,False,0,Banking sectors strong 2024 performance impacted ASX 200 results,"Last year, the ASX 200 climbed around 7.5 per cent due to a strong performance from the banking sector. This year, interest rates .",2025-01-13,2025-01-13,-0.012321977290426056,0.004773019460975414,0.013843424447699926,8191.89990234375
bAP2DlpGpT8,UCZOTiCASxlLQcWopz_p4KlA,Jason McIntosh __ Motion Trader,ASX 200: Beware of THIS Risk | Stock Market Technical Analysis,Get the full Strategy Session: https://www.motiontrader.com.au/strategysession Get a Free 2 Week Trial of Motion Trader: ...,2024-03-22 21:55:00+00:00,1860,214,30,False,0,ASX 200: Beware of THIS Risk | Stock Market Technical Analysis,Get the full Strategy Session: Get a Free 2 Week Trial of Motion Trader: .,2024-03-22,2024-03-22,-0.0014649064949563417,0.005314879696351582,0.005064124489686961,7770.60009765625
